image_id,filename,path,category,domain_label,is_hard_sample,source,group_id,sha256,notes,split
v2_hard_neg_0432,v2_hard_neg_0432.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0432.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,b4b1f9a7ba9900f65308922996d3b4c644c08fa033d0cbd277c214c2924e6e9d,Weather radar rainfall map (dark ocean background with intense thermal contours),TRAIN
v2_hard_neg_0433,v2_hard_neg_0433.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0433.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,c33c4e96db622d00c4dea6410525e12d355d20aac018b8d39f28df579f9cde48,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,TRAIN
v2_hard_neg_0434,v2_hard_neg_0434.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0434.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,0afc02c361ec4a3901cf229a8bab85b1d19412957264645edc272bf7a1bfda96,Sci-fi space artwork (glowing planet sphere with neon pink ring),TRAIN
v2_hard_neg_0435,v2_hard_neg_0435.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0435.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,9160b7fb3ad89b69c359b0b187e649afc63cdb09409345a0e7c9a979abdb0b68,Dark mode IDE code screenshot with syntax highlighting lines,TRAIN
v2_hard_neg_0436,v2_hard_neg_0436.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0436.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,23fa2631a17a646644e323f1977ebfc45ab75b8af264515533ddac1c22dd3624,Dark scientific scatter plot (black background with bright red data points),TRAIN
v2_hard_neg_0437,v2_hard_neg_0437.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0437.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,3bcd43382a53a8258283ffba9b20c8691469fb8046f4cb1f0330a6f58626cb9f,Telescope observatory dome silhouette against twilight sky,TRAIN
v2_hard_neg_0438,v2_hard_neg_0438.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0438.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,92a6919e49376fdfd8ac03e145b400a2f094425546ede32724ccfb5efc836ef6,Night vehicle photo with bright headlight flares on dark highway,TRAIN
v2_hard_neg_0439,v2_hard_neg_0439.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0439.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,61b7e66a122e9d02170c21ead53b349bf86bdaefec4c52ef9b491eec0684b609,Human portrait in dark room lit by mobile phone screen glow,TRAIN
v2_hard_neg_0440,v2_hard_neg_0440.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0440.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_43,884fa35e53784f3c903feabe6ad9724de3a060ae75ca64541d31b34677ff3527,Dark optical bokeh wallpaper with out-of-focus light rings,TRAIN
v2_hard_neg_0441,v2_hard_neg_0441.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0441.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,cbd619c1790edfb642bc2f46c6fadedf163a01af042d748ce6d5938744ffcbb7,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),TRAIN
v2_hard_neg_0442,v2_hard_neg_0442.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0442.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,a93eca15c4f65c1feabdcd25ae57e345767564db1babb0187c2fbab07f0eddd9,Weather radar rainfall map (dark ocean background with intense thermal contours),TRAIN
v2_hard_neg_0443,v2_hard_neg_0443.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0443.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,3a3bb772464c9047473786f34ee6816ec793010113f176651bc3ea534e6b8fd9,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,TRAIN
v2_hard_neg_0444,v2_hard_neg_0444.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0444.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,c0d2cc6a3ae3d166ac5b87dadb05fd4c12528233f038474571c3697ca7e9e2aa,Sci-fi space artwork (glowing planet sphere with neon pink ring),TRAIN
v2_hard_neg_0445,v2_hard_neg_0445.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0445.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,a1fa23aacfe9ad2790fc7492d8eabef4e787ec68c8c279a5de9c74b31642795b,Dark mode IDE code screenshot with syntax highlighting lines,TRAIN
v2_hard_neg_0446,v2_hard_neg_0446.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0446.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,3ca911e878e964304b920f7010d0d52d5fd2e510d930364da533f33a30838633,Dark scientific scatter plot (black background with bright red data points),TRAIN
v2_hard_neg_0447,v2_hard_neg_0447.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0447.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,0c5767473b8880974c2a0941fed0d91e73aa9e1e47ae8a87c7002600b468e716,Telescope observatory dome silhouette against twilight sky,TRAIN
v2_hard_neg_0448,v2_hard_neg_0448.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0448.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,73002b247bb7b2da6663356503ee6eb451574eaa8f4beec973118e5fca81b6cf,Night vehicle photo with bright headlight flares on dark highway,TRAIN
v2_hard_neg_0449,v2_hard_neg_0449.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0449.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,48308a8df102f72e728a5b4769bbd302bcd2c0851a842bd49c8a995a2a15e8c0,Human portrait in dark room lit by mobile phone screen glow,TRAIN
v2_hard_neg_0450,v2_hard_neg_0450.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0450.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_44,bab12e098730f7ba5e8476a5f3fc1431af04711e618f69f41aa061ebce2e96d7,Dark optical bokeh wallpaper with out-of-focus light rings,TRAIN
v2_hard_neg_0451,v2_hard_neg_0451.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0451.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,73bb76d01a6bf33a26e11085ec57ec4929b325c2e5ac7636b9cbd7aeb379b806,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),TEST
v2_hard_neg_0452,v2_hard_neg_0452.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0452.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,e2ca643367ca97ca63166b0765ed0dfcff3156a9cd1358df47e4209678a98556,Weather radar rainfall map (dark ocean background with intense thermal contours),TEST
v2_hard_neg_0453,v2_hard_neg_0453.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0453.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,637c4ccf48b34e65ea4ae5498334c4d25695ba6ab8c6b5ae7a7dedec18ec54e8,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,TEST
v2_hard_neg_0454,v2_hard_neg_0454.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0454.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,d2fa82155e56dc512c9db2e9975c25e9aeb5d3cdbdd0fba33e8fd0aa69e83f5b,Sci-fi space artwork (glowing planet sphere with neon pink ring),TEST
v2_hard_neg_0455,v2_hard_neg_0455.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0455.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,c11cdb8c652c4415b7a60064131a665662fc8514ffc1c8eb03844c8901ddd156,Dark mode IDE code screenshot with syntax highlighting lines,TEST
v2_hard_neg_0456,v2_hard_neg_0456.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0456.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,732fd909a18707fdeed16d66507f56d21d2dfe1c5a713c25d874e914460878cb,Dark scientific scatter plot (black background with bright red data points),TEST
v2_hard_neg_0457,v2_hard_neg_0457.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0457.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,5b0f5d132fbe1a595509e71df7439c7ea12c40c7540f19a3d966c1b6bb19120d,Telescope observatory dome silhouette against twilight sky,TEST
v2_hard_neg_0458,v2_hard_neg_0458.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0458.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,75f2b055e5601ebe49f9eda58d1e1037aa50a27b26b74f0f3d5bb9e08c2bc880,Night vehicle photo with bright headlight flares on dark highway,TEST
v2_hard_neg_0459,v2_hard_neg_0459.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0459.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,c0fadbd87968503613193a3b43982a51f011c0f79f80d5befe3cac31c81af0de,Human portrait in dark room lit by mobile phone screen glow,TEST
v2_hard_neg_0460,v2_hard_neg_0460.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0460.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_45,66b5b5fc4e8c9ef4de65b5099bcc711be07ce021383ab586e9ec2a1c1c7261ad,Dark optical bokeh wallpaper with out-of-focus light rings,TEST
v2_hard_neg_0461,v2_hard_neg_0461.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0461.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,bdd87de6bf4c2b83f82b7961731906d9d187a73cc467465341ae3b92d19392dc,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),TRAIN
v2_hard_neg_0462,v2_hard_neg_0462.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0462.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,06ad9e1ce231cb7940467a0b697aa3df126d2ca3915396de0b88354361f4878b,Weather radar rainfall map (dark ocean background with intense thermal contours),TRAIN
v2_hard_neg_0463,v2_hard_neg_0463.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0463.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,2e01ee01214b55b4911aeba5daca2e5474c11e344dc65cba738871b183a8acb0,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,TRAIN
v2_hard_neg_0464,v2_hard_neg_0464.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0464.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,8cd7eddb3bd7805ef73c835096234b639c4e6b58f41a881db1a315cd43032e95,Sci-fi space artwork (glowing planet sphere with neon pink ring),TRAIN
v2_hard_neg_0465,v2_hard_neg_0465.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0465.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,325ac1e436dd0a75f1adae623621bd9134c79405c5b531013c643a4206d3846f,Dark mode IDE code screenshot with syntax highlighting lines,TRAIN
v2_hard_neg_0466,v2_hard_neg_0466.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0466.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,85871a96f36d3033b331d7ad7ef95210d69905413af95b39a2eb834799ede16a,Dark scientific scatter plot (black background with bright red data points),TRAIN
v2_hard_neg_0467,v2_hard_neg_0467.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0467.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,98aad26221965d9613d648e43b612c2a8894e098a3a812bec5c0370ce7cb7a1f,Telescope observatory dome silhouette against twilight sky,TRAIN
v2_hard_neg_0468,v2_hard_neg_0468.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0468.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,48f35994b4d4a18d19cc776d53081d233f68f2cc258d311870671117b51e3533,Night vehicle photo with bright headlight flares on dark highway,TRAIN
v2_hard_neg_0469,v2_hard_neg_0469.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0469.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,78055a10455ad1bff00d3ff98433280a588923030cfc935e5fc66c3b6b82753c,Human portrait in dark room lit by mobile phone screen glow,TRAIN
v2_hard_neg_0470,v2_hard_neg_0470.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0470.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_46,da99e6cbd23d27535fef000a52ef1ed415b8b856d4abfefd793845cc75edcc06,Dark optical bokeh wallpaper with out-of-focus light rings,TRAIN
v2_hard_neg_0471,v2_hard_neg_0471.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0471.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,a3034aed3c6594d20ebafebca192064754ac60bacba8850054d4465db91bf273,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),TRAIN
v2_hard_neg_0472,v2_hard_neg_0472.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0472.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,3425fb7903b6b6aa08d4f0ea2cb08c5883ba640303e8b850faa017932156c203,Weather radar rainfall map (dark ocean background with intense thermal contours),TRAIN
v2_hard_neg_0473,v2_hard_neg_0473.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0473.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,c0214ec5835dfd3f591a172a74f4fe21f7dc2d8a68d521df73f86bac12ee96a9,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,TRAIN
v2_hard_neg_0474,v2_hard_neg_0474.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0474.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,3d1f6bb81fc6ff57f831710e7ba89233a32decb03310d7fd52ca0fdd0792b58c,Sci-fi space artwork (glowing planet sphere with neon pink ring),TRAIN
v2_hard_neg_0475,v2_hard_neg_0475.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0475.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,44f74165044b5f8601532706a431720dbab6cf123f8baa196768b302cf616e9b,Dark mode IDE code screenshot with syntax highlighting lines,TRAIN
v2_hard_neg_0476,v2_hard_neg_0476.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0476.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,670f956f22e02bba9a9a0477bd233bf505e7727c96959445b453a458439a6b94,Dark scientific scatter plot (black background with bright red data points),TRAIN
v2_hard_neg_0477,v2_hard_neg_0477.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0477.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,53529622be762a9e6a24dd44c496620f3ccb87f324638937a07b75a591b66474,Telescope observatory dome silhouette against twilight sky,TRAIN
v2_hard_neg_0478,v2_hard_neg_0478.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0478.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,1376b8997f9c323ecbb52ce76d121f3c09b30020c1066291f855be295134125e,Night vehicle photo with bright headlight flares on dark highway,TRAIN
v2_hard_neg_0479,v2_hard_neg_0479.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0479.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,306711dfea27baf0f72f67fbf6d55b3cdb597a675ffebc9c12664fcc7dbc8cad,Human portrait in dark room lit by mobile phone screen glow,TRAIN
v2_hard_neg_0480,v2_hard_neg_0480.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0480.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_47,6f25fe83d8c3b7a9d0f70a1d98299bb214ef48bdfc8871263cdabf452d8bf076,Dark optical bokeh wallpaper with out-of-focus light rings,TRAIN
v2_hard_neg_0481,v2_hard_neg_0481.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0481.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,bcc5daf06c97612465d1c8a129f3b39c8bf56e995509278b27f99a3c1ae0f917,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),VAL
v2_hard_neg_0482,v2_hard_neg_0482.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0482.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,a27c3889d05e0d3468c8c861450969872b96e9b9935626de411bea10627f2bc4,Weather radar rainfall map (dark ocean background with intense thermal contours),VAL
v2_hard_neg_0483,v2_hard_neg_0483.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0483.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,c82826c4ba41288e7bfdd3f265549a97f1081e1ea05f1c18f557fa1e17ae2d81,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,VAL
v2_hard_neg_0484,v2_hard_neg_0484.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0484.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,79c6789dd804a65b91dd488024e013805d91349f541f5ae1453554de6a32f073,Sci-fi space artwork (glowing planet sphere with neon pink ring),VAL
v2_hard_neg_0485,v2_hard_neg_0485.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0485.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,81c89d371ef5ebe23d79664a2765454da00397fd474358943844bce9bb9cd21f,Dark mode IDE code screenshot with syntax highlighting lines,VAL
v2_hard_neg_0486,v2_hard_neg_0486.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0486.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,51c1650fdda7f537bce457605b0248ed6d5f72f8fa172ed91c49ae58e8e593c6,Dark scientific scatter plot (black background with bright red data points),VAL
v2_hard_neg_0487,v2_hard_neg_0487.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0487.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,599e427d2504d57f4b7b8f495539b22fae42efc25a38bc8c716741655609cca7,Telescope observatory dome silhouette against twilight sky,VAL
v2_hard_neg_0488,v2_hard_neg_0488.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0488.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,54a939496b7592ea239fd8107985b09e04b37e199784990cdd66b52c4bc81e60,Night vehicle photo with bright headlight flares on dark highway,VAL
v2_hard_neg_0489,v2_hard_neg_0489.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0489.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,23fe2c1972c31734dc100c8d240eea2a681854c12453bf1f7ce89ebcc44d2dc9,Human portrait in dark room lit by mobile phone screen glow,VAL
v2_hard_neg_0490,v2_hard_neg_0490.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0490.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_48,caab23076db16b0a38b5f9de2a6b527bdd3fa64155105cfb417d9f66333dc3ce,Dark optical bokeh wallpaper with out-of-focus light rings,VAL
v2_hard_neg_0491,v2_hard_neg_0491.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0491.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,91e577f66e540aeac1660910732877b31f2f37317ec85ab64413d2e69d5cec34,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),TRAIN
v2_hard_neg_0492,v2_hard_neg_0492.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0492.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,c59413f81cf6cb4c0eabf6b978c38c7c66dabbd7e8441c7a5344dd0a7b99d191,Weather radar rainfall map (dark ocean background with intense thermal contours),TRAIN
v2_hard_neg_0493,v2_hard_neg_0493.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0493.jpg,night_cityscapes_streetlights,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,5ef84cac9c3c9a7181ff1fff03806d5b44754a571a79bbf447736db555317294,Terrestrial night sky photo with sodium streetlight flare and tree silhouette,TRAIN
v2_hard_neg_0494,v2_hard_neg_0494.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0494.jpg,scifi_space_artwork,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,ae08178359195676ac81edcb27dacfc75a7f2e23627d3356d57dca737470fe95,Sci-fi space artwork (glowing planet sphere with neon pink ring),TRAIN
v2_hard_neg_0495,v2_hard_neg_0495.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0495.jpg,dark_ide_ui_screenshots,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,274db27d78fea17b993edd0d6655c692ee1a050089a62f4ec494681dd093b586,Dark mode IDE code screenshot with syntax highlighting lines,TRAIN
v2_hard_neg_0496,v2_hard_neg_0496.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0496.jpg,dark_scientific_heatmaps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,b69c8eb8653047021320f44b6d0705b59d1a0961853fd18c75c17632b8bdeb1a,Dark scientific scatter plot (black background with bright red data points),TRAIN
v2_hard_neg_0497,v2_hard_neg_0497.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0497.jpg,telescope_domes_equipment,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,7ec02b6178bee825ea54d1d0adbe66b85d29f70e882ff6c049ab5ace2302fe6a,Telescope observatory dome silhouette against twilight sky,TRAIN
v2_hard_neg_0498,v2_hard_neg_0498.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0498.jpg,vehicle_headlight_flares,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,72b594829155c4162a2f72c4826a0e1d85a88f1f1f350e0dfe8ac759de326d16,Night vehicle photo with bright headlight flares on dark highway,TRAIN
v2_hard_neg_0499,v2_hard_neg_0499.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0499.jpg,phone_screen_portraits,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,d10c2f7253a083c8c09c24544156674160cf15c88c55c3e8e3a95b995637fe12,Human portrait in dark room lit by mobile phone screen glow,TRAIN
v2_hard_neg_0500,v2_hard_neg_0500.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0500.jpg,dark_bokeh_wallpapers,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_49,46f14d0179aaca9d8ff81c758eb4ee3fdb6ea8b44a9219b2edfc2cdb0c63a1fe,Dark optical bokeh wallpaper with out-of-focus light rings,TRAIN
v2_hard_neg_0501,v2_hard_neg_0501.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0501.jpg,leopard_fur_textures,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_50,89abd41c046504ec42d8408c66f67b630f73d74ebb46a1db92c36b0c54b44900,Leopard fur rosettes (dark tawny fur background with high contrast spot rings),TRAIN
v2_hard_neg_0502,v2_hard_neg_0502.jpg,ml/data/domain_gate_v2/hard_negatives/v2_hard_neg_0502.jpg,weather_rainfall_maps,NON_ASTRONOMICAL,True,Hard Negative Non-Astronomical Target Generator,hard_neg_grp_50,423ada1e3c2562200c34031a32b1dad1da1c1d7783955487bb82fb2b01db0be7,Weather radar rainfall map (dark ocean background with intense thermal contours),TRAIN
